hq_id,inv_id,inv_name
429875,429875,supplier1
450930,450930,supplier1
470558,470558,supplier1
489497,489497,supplier1
511105,511105,supplier1
537865,537865,supplier1
548842,548842,supplier1
554320,554320,supplier1
572046,572046,supplier1
575916,575916,supplier1
112505,112505,supplier1
113538,113538,supplier1
121171,121171,supplier1
133140,133140,supplier1
274457,274457,supplier1
359100,359100,supplier1
365664,365664,supplier1
374988,374988,supplier1
471121,471121,supplier1
492712,492712,supplier1
494473,494473,supplier1
561729,561729,supplier1
568944,568944,supplier1
569712,569712,supplier1
593647,593647,supplier1
594018,594018,supplier1
297306,297306,supplier1
405999,405999,supplier1
483133,483133,supplier1
553212,553212,supplier1
14466,14466,supplier3
8432,8432,supplier3
9295,9295,supplier3
9978,9978,supplier3
19182,19182,supplier3
23569,23569,supplier3
24429,24429,supplier3
24664,24664,supplier3
33306,33306,supplier3
35180,35180,supplier3
36485,36485,supplier3
39245,39245,supplier3
42786,42786,supplier3
43648,43648,supplier3
46534,46534,supplier3
114202,114202,supplier4
175916,175916,supplier4
205026,205026,supplier4
205346,205346,supplier4
207256,207256,supplier4
213786,213786,supplier4
236966,236966,supplier4
23924,23924,supplier4
239986,239986,supplier4
252354,252354,supplier3
265992,265992,supplier3
273713,273713,supplier3
287245,287245,supplier4
346595,346595,supplier4
352775,352775,supplier4
354405,354405,supplier4
361575,361575,supplier4
364595,364595,supplier4
404225,404225,supplier4
435175,435175,supplier4
480025,480025,supplier4
482985,482985,supplier4
493185,493185,supplier4
664995,664995,supplier4
670395,670395,supplier4
670585,670585,supplier4
740535,740535,supplier4
808765,808765,supplier4
817105,817105,supplier4
843675,843675,supplier4
857175,857175,supplier4
1014105,1014105,supplier4
1254608,1254608,supplier4
1278868,1278868,supplier4
1742348,1742348,supplier4
2038075,2038075,supplier4
908355,908355,supplier4
910405,910405,supplier4
944795,944795,supplier4
191858,191858,supplier1
208864,208864,supplier1
211087,211087,supplier1
248127,248127,supplier1
300096,300096,supplier1
313179,313179,supplier1
317807,317807,supplier1
322244,322244,supplier1
336955,336955,supplier1
367523,367523,supplier1
370955,370955,supplier1
410518,410518,supplier1
420783,420783,supplier1
434006,434006,supplier1
478491,478491,supplier1
481614,481614,supplier1
482804,482804,supplier1
483747,483747,supplier1
491413,491413,supplier1
505519,505519,supplier1
506240,506240,supplier1
533695,533695,supplier1
536638,536638,supplier1
561057,561057,supplier1
567983,567983,supplier1
573875,573875,supplier1
592630,592630,supplier1
120334,120334,supplier1
144131,144131,supplier1
152176,152176,supplier1
300779,300779,supplier1
333631,333631,supplier1
364603,364603,supplier1
388690,388690,supplier1
429991,429991,supplier1
433963,433963,supplier1
491283,491283,supplier1
514443,514443,supplier1
515271,515271,supplier1
528098,528098,supplier1
529464,529464,supplier1
547270,547270,supplier1
554574,554574,supplier1
568217,568217,supplier1
109280,109280,supplier1
124109,124109,supplier1
228556,228556,supplier1
251629,251629,supplier1
336215,336215,supplier1
382537,382537,supplier1
436421,436421,supplier1
438475,438475,supplier1
447930,447930,supplier1
475768,475768,supplier1
480202,480202,supplier1
495580,495580,supplier1
513508,513508,supplier1
515349,515349,supplier1
562803,562803,supplier1
588483,588483,supplier1
592746,592746,supplier1
593963,593963,supplier1
602601,602601,supplier1
109818,109818,supplier1
132125,132125,supplier1
219828,219828,supplier1
233105,233105,supplier1
267324,267324,supplier1
345268,345268,supplier1
360560,360560,supplier1
408072,408072,supplier1
449844,449844,supplier1
462900,462900,supplier1
474982,474982,supplier1
485936,485936,supplier1
516971,516971,supplier1
588218,588218,supplier1
111856,111856,supplier1
180326,180326,supplier1
212029,212029,supplier1
212391,212391,supplier1
217327,217327,supplier1
242142,242142,supplier1
281506,281506,supplier1
325504,325504,supplier1
361340,361340,supplier1
449327,449327,supplier1
452973,452973,supplier1
458255,458255,supplier1
468954,468954,supplier1
470797,470797,supplier1
488480,488480,supplier1
548583,548583,supplier1
564381,564381,supplier1
564868,564868,supplier1
585899,585899,supplier1
603674,603674,supplier1
146932,146932,supplier1
234448,234448,supplier1
240420,240420,supplier1
291945,291945,supplier1
305806,305806,supplier1
433305,433305,supplier1
475675,475675,supplier1
528049,528049,supplier1
534181,534181,supplier1
570988,570988,supplier1
581023,581023,supplier1
582806,582806,supplier1
585518,585518,supplier1
14853,14853,supplier3
2708,2708,supplier3
3990,3990,supplier3
6351,6351,supplier3
6891,6891,supplier3
8807,8807,supplier3
9592,9592,supplier3
25407,25407,supplier3
29217,29217,supplier3
30794,30794,supplier3
32352,32352,supplier3
34150,34150,supplier3
34381,34381,supplier3
36351,36351,supplier3
36861,36861,supplier3
37786,37786,supplier3
39073,39073,supplier3
40921,40921,supplier3
43619,43619,supplier3
43992,43992,supplier3
47205,47205,supplier3
49242,49242,supplier3
50822,50822,supplier3
53533,53533,supplier3
57970,57970,supplier3
10964,10964,supplier4
172244,172244,supplier3
300625,300625,supplier4
65434,65434,supplier3
90302,90302,supplier4
397445,397445,supplier4
421165,421165,supplier4
441795,441795,supplier4
461845,461845,supplier4
494935,494935,supplier4
497915,497915,supplier4
508475,508475,supplier4
523795,523795,supplier4
544515,544515,supplier4
581605,581605,supplier4
656405,656405,supplier4
664705,664705,supplier4
676185,676185,supplier4
690765,690765,supplier4
746225,746225,supplier4
754835,754835,supplier4
821085,821085,supplier4
1501628,1501628,supplier4
2044395,2044395,supplier4
959025,959025,supplier4
188356,188356,supplier1
214098,214098,supplier1
215321,215321,supplier1
275825,275825,supplier1
401375,401375,supplier1
418745,418745,supplier1
434849,434849,supplier1
454000,454000,supplier1
504712,504712,supplier1
508767,508767,supplier1
509798,509798,supplier1
563764,563764,supplier1
571928,571928,supplier1
581466,581466,supplier1
119856,119856,supplier1
263225,263225,supplier1
308008,308008,supplier1
365297,365297,supplier1
391372,391372,supplier1
391876,391876,supplier1
464784,464784,supplier1
484865,484865,supplier1
499052,499052,supplier1
499840,499840,supplier1
506083,506083,supplier1
530211,530211,supplier1
532339,532339,supplier1
548534,548534,supplier1
549135,549135,supplier1
561990,561990,supplier1
563248,563248,supplier1
573165,573165,supplier1
591101,591101,supplier1
592224,592224,supplier1
593350,593350,supplier1
188754,188754,supplier1
194867,194867,supplier1
224263,224263,supplier1
226360,226360,supplier1
229442,229442,supplier1
281277,281277,supplier1
298350,298350,supplier1
432979,432979,supplier1
435537,435537,supplier1
436889,436889,supplier1
458399,458399,supplier1
478592,478592,supplier1
481257,481257,supplier1
485332,485332,supplier1
492085,492085,supplier1
498334,498334,supplier1
502974,502974,supplier1
513780,513780,supplier1
516667,516667,supplier1
536594,536594,supplier1
536911,536911,supplier1
575732,575732,supplier1
585929,585929,supplier1
589312,589312,supplier1
592159,592159,supplier1
604276,604276,supplier1
117991,117991,supplier1
169847,169847,supplier1
198778,198778,supplier1
217587,217587,supplier1
234050,234050,supplier1
242833,242833,supplier1
269085,269085,supplier1
279159,279159,supplier1
325424,325424,supplier1
370240,370240,supplier1
384668,384668,supplier1
386724,386724,supplier1
390869,390869,supplier1
409929,409929,supplier1
415392,415392,supplier1
474352,474352,supplier1
542945,542945,supplier1
558164,558164,supplier1
574084,574084,supplier1
109480,109480,supplier1
122494,122494,supplier1
123473,123473,supplier1
126140,126140,supplier1
186765,186765,supplier1
216436,216436,supplier1
268887,268887,supplier1
426118,426118,supplier1
448910,448910,supplier1
554037,554037,supplier1
561575,561575,supplier1
582531,582531,supplier1
594344,594344,supplier1
149459,149459,supplier1
211647,211647,supplier1
258060,258060,supplier1
402447,402447,supplier1
533506,533506,supplier1
543722,543722,supplier1
591214,591214,supplier1
13234,13234,supplier3
13811,13811,supplier3
1501,1501,supplier3
4054,4054,supplier3
4583,4583,supplier3
5542,5542,supplier3
6402,6402,supplier3
8075,8075,supplier3
8569,8569,supplier3
8833,8833,supplier3
16084,16084,supplier3
16834,16834,supplier3
17886,17886,supplier3
20659,20659,supplier3
24087,24087,supplier3
28476,28476,supplier3
32872,32872,supplier3
33497,33497,supplier3
37215,37215,supplier3
38543,38543,supplier3
38645,38645,supplier3
43377,43377,supplier3
46902,46902,supplier3
47768,47768,supplier3
49832,49832,supplier3
49932,49932,supplier3
50305,50305,supplier3
51393,51393,supplier3
53479,53479,supplier3
53788,53788,supplier3
152386,152386,supplier4
204336,204336,supplier4
206766,206766,supplier4
212526,212526,supplier4
213056,213056,supplier4
236406,236406,supplier4
252164,252164,supplier3
353175,353175,supplier4
55374,55374,supplier4
68474,68474,supplier4
92902,92902,supplier4
362495,362495,supplier4
373135,373135,supplier4
404105,404105,supplier4
420165,420165,supplier4
430795,430795,supplier4
433835,433835,supplier4
438895,438895,supplier4
542875,542875,supplier4
575975,575975,supplier4
611585,611585,supplier4
634985,634985,supplier4
661885,661885,supplier4
680865,680865,supplier4
681695,681695,supplier4
763375,763375,supplier4
773265,773265,supplier4
1063278,1063278,supplier4
1255758,1255758,supplier4
1265728,1265728,supplier4
1270158,1270158,supplier4
1366988,1366988,supplier4
1659128,1659128,supplier4
2012595,2012595,supplier4
932355,932355,supplier4
948755,948755,supplier4
207025,207025,supplier1
224475,224475,supplier1
232988,232988,supplier1
238923,238923,supplier1
256066,256066,supplier1
285548,285548,supplier1
310994,310994,supplier1
326536,326536,supplier1
375713,375713,supplier1
392288,392288,supplier1
403999,403999,supplier1
417679,417679,supplier1
432045,432045,supplier1
436861,436861,supplier1
439603,439603,supplier1
444053,444053,supplier1
448261,448261,supplier1
550960,550960,supplier1
556590,556590,supplier1
560498,560498,supplier1
578584,578584,supplier1
581373,581373,supplier1
112131,112131,supplier1
227741,227741,supplier1
258496,258496,supplier1
479930,479930,supplier1
482948,482948,supplier1
530730,530730,supplier1
551682,551682,supplier1
562546,562546,supplier1
567311,567311,supplier1
575392,575392,supplier1
576563,576563,supplier1
579390,579390,supplier1
601954,601954,supplier1
178557,178557,supplier1
236755,236755,supplier1
268182,268182,supplier1
278972,278972,supplier1
300839,300839,supplier1
351845,351845,supplier1
352434,352434,supplier1
372996,372996,supplier1
446556,446556,supplier1
458018,458018,supplier1
461652,461652,supplier1
507517,507517,supplier1
507639,507639,supplier1
508368,508368,supplier1
540819,540819,supplier1
542242,542242,supplier1
543099,543099,supplier1
545094,545094,supplier1
550575,550575,supplier1
553475,553475,supplier1
563185,563185,supplier1
112173,112173,supplier1
119412,119412,supplier1
135815,135815,supplier1
138119,138119,supplier1
175486,175486,supplier1
186022,186022,supplier1
224661,224661,supplier1
239531,239531,supplier1
253225,253225,supplier1
254409,254409,supplier1
254745,254745,supplier1
267200,267200,supplier1
335671,335671,supplier1
398278,398278,supplier1
401694,401694,supplier1
410334,410334,supplier1
448280,448280,supplier1
503252,503252,supplier1
529408,529408,supplier1
530690,530690,supplier1
572536,572536,supplier1
573036,573036,supplier1
600283,600283,supplier1
601562,601562,supplier1
116783,116783,supplier1
120553,120553,supplier1
200080,200080,supplier1
205364,205364,supplier1
235927,235927,supplier1
239189,239189,supplier1
295203,295203,supplier1
322487,322487,supplier1
374211,374211,supplier1
406515,406515,supplier1
415013,415013,supplier1
431005,431005,supplier1
435553,435553,supplier1
441031,441031,supplier1
574467,574467,supplier1
454993,454993,supplier1
13003,13003,supplier3
248,248,supplier3
5095,5095,supplier3
6588,6588,supplier3
7619,7619,supplier3
7986,7986,supplier3
18193,18193,supplier3
20419,20419,supplier3
25580,25580,supplier3
29688,29688,supplier3
32557,32557,supplier3
37180,37180,supplier3
38301,38301,supplier3
40259,40259,supplier3
40284,40284,supplier3
44482,44482,supplier3
44562,44562,supplier3
45081,45081,supplier3
47483,47483,supplier3
50178,50178,supplier3
57356,57356,supplier3
189816,189816,supplier4
199166,199166,supplier4
202376,202376,supplier4
207616,207616,supplier4
211626,211626,supplier4
214746,214746,supplier4
230516,230516,supplier4
233786,233786,supplier4
234075,234075,supplier3
25034,25034,supplier4
253140,253140,supplier3
256376,256376,supplier4
29544,29544,supplier4
53374,53374,supplier4
63044,63044,supplier4
74100,74100,supplier3
93446,93446,supplier4
359535,359535,supplier4
362695,362695,supplier4
382425,382425,supplier4
429465,429465,supplier4
506445,506445,supplier4
517105,517105,supplier4
534505,534505,supplier4
570175,570175,supplier4
582675,582675,supplier4
667625,667625,supplier4
669015,669015,supplier4
712565,712565,supplier4
719555,719555,supplier4
760995,760995,supplier4
768135,768135,supplier4
769585,769585,supplier4
796045,796045,supplier4
809755,809755,supplier4
813885,813885,supplier4
894275,894275,supplier4
1256538,1256538,supplier4
1281648,1281648,supplier4
1300348,1300348,supplier4
1307458,1307458,supplier4
1475238,1475238,supplier4
1669958,1669958,supplier4
927218,927218,supplier4
948145,948145,supplier4
109089,109089,supplier1
171204,171204,supplier1
206075,206075,supplier1
245833,245833,supplier1
274525,274525,supplier1
299177,299177,supplier1
415931,415931,supplier1
430822,430822,supplier1
444909,444909,supplier1
467717,467717,supplier1
504282,504282,supplier1
511203,511203,supplier1
525200,525200,supplier1
531288,531288,supplier1
541090,541090,supplier1
548565,548565,supplier1
550398,550398,supplier1
562095,562095,supplier1
566771,566771,supplier1
569548,569548,supplier1
596919,596919,supplier1
599392,599392,supplier1
173631,173631,supplier1
181285,181285,supplier1
339970,339970,supplier1
342291,342291,supplier1
434874,434874,supplier1
449467,449467,supplier1
487762,487762,supplier1
493676,493676,supplier1
495529,495529,supplier1
516328,516328,supplier1
538442,538442,supplier1
540687,540687,supplier1
544592,544592,supplier1
547316,547316,supplier1
557649,557649,supplier1
585039,585039,supplier1
161744,161744,supplier1
169051,169051,supplier1
195642,195642,supplier1
239172,239172,supplier1
263052,263052,supplier1
311669,311669,supplier1
339982,339982,supplier1
349925,349925,supplier1
378224,378224,supplier1
392803,392803,supplier1
463455,463455,supplier1
490387,490387,supplier1
499117,499117,supplier1
510522,510522,supplier1
512902,512902,supplier1
108208,108208,supplier1
118995,118995,supplier1
121085,121085,supplier1
124650,124650,supplier1
164601,164601,supplier1
169725,169725,supplier1
194175,194175,supplier1
220831,220831,supplier1
246278,246278,supplier1
264568,264568,supplier1
270570,270570,supplier1
358820,358820,supplier1
374342,374342,supplier1
380072,380072,supplier1
387440,387440,supplier1
396969,396969,supplier1
451364,451364,supplier1
478023,478023,supplier1
138383,138383,supplier1
138429,138429,supplier1
178183,178183,supplier1
206420,206420,supplier1
222478,222478,supplier1
401075,401075,supplier1
403816,403816,supplier1
429278,429278,supplier1
431993,431993,supplier1
446416,446416,supplier1
454387,454387,supplier1
471646,471646,supplier1
473786,473786,supplier1
508262,508262,supplier1
509695,509695,supplier1
557917,557917,supplier1
563143,563143,supplier1
248984,248984,supplier1
397930,397930,supplier1
434222,434222,supplier1
471348,471348,supplier1
489688,489688,supplier1
563714,563714,supplier1
1391,1391,supplier3
2049,2049,supplier3
787,787,supplier3
8888,8888,supplier3
98,98,supplier3
19314,19314,supplier3
20174,20174,supplier3
20905,20905,supplier3
23540,23540,supplier3
28961,28961,supplier3
31205,31205,supplier3
31301,31301,supplier3
34645,34645,supplier3
37016,37016,supplier3
41157,41157,supplier3
48966,48966,supplier3
49473,49473,supplier3
50152,50152,supplier3
53292,53292,supplier3
53449,53449,supplier3
53723,53723,supplier3
54472,54472,supplier3
54585,54585,supplier3
111322,111322,supplier4
175156,175156,supplier4
187746,187746,supplier4
198166,198166,supplier4
203466,203466,supplier4
226886,226886,supplier4
234366,234366,supplier4
237946,237946,supplier4
273172,273172,supplier3
274075,274075,supplier4
288957,288957,supplier3
347675,347675,supplier4
347875,347875,supplier4
83266,83266,supplier4
90468,90468,supplier4
97413,97413,supplier3
362605,362605,supplier4
362775,362775,supplier4
464105,464105,supplier4
577635,577635,supplier4
704295,704295,supplier4
716235,716235,supplier4
729905,729905,supplier4
751465,751465,supplier4
755145,755145,supplier4
799305,799305,supplier4
800478,800478,supplier4
804415,804415,supplier4
832525,832525,supplier4
843575,843575,supplier4
854355,854355,supplier4
857955,857955,supplier4
1035498,1035498,supplier4
1214458,1214458,supplier4
1413958,1413958,supplier4
1870108,1870108,supplier4
2040285,2040285,supplier4
927965,927965,supplier4
945395,945395,supplier4
946875,946875,supplier4
135484,135484,supplier1
140302,140302,supplier1
207951,207951,supplier1
228325,228325,supplier1
266027,266027,supplier1
364465,364465,supplier1
431133,431133,supplier1
437571,437571,supplier1
440575,440575,supplier1
500991,500991,supplier1
507328,507328,supplier1
516999,516999,supplier1
533066,533066,supplier1
562105,562105,supplier1
568950,568950,supplier1
569431,569431,supplier1
572749,572749,supplier1
573487,573487,supplier1
578350,578350,supplier1
594600,594600,supplier1
135203,135203,supplier1
187995,187995,supplier1
259868,259868,supplier1
295323,295323,supplier1
414966,414966,supplier1
433679,433679,supplier1
438087,438087,supplier1
444012,444012,supplier1
470610,470610,supplier1
489929,489929,supplier1
490583,490583,supplier1
494036,494036,supplier1
508536,508536,supplier1
532693,532693,supplier1
535184,535184,supplier1
560859,560859,supplier1
586040,586040,supplier1
591486,591486,supplier1
591758,591758,supplier1
600230,600230,supplier1
204598,204598,supplier1
224917,224917,supplier1
239657,239657,supplier1
249305,249305,supplier1
252047,252047,supplier1
277338,277338,supplier1
307493,307493,supplier1
390932,390932,supplier1
418000,418000,supplier1
423201,423201,supplier1
450390,450390,supplier1
460747,460747,supplier1
463847,463847,supplier1
481985,481985,supplier1
499062,499062,supplier1
499128,499128,supplier1
510413,510413,supplier1
116552,116552,supplier1
138068,138068,supplier1
144800,144800,supplier1
189923,189923,supplier1
207238,207238,supplier1
212914,212914,supplier1
225000,225000,supplier1
231075,231075,supplier1
250062,250062,supplier1
386348,386348,supplier1
388066,388066,supplier1
403756,403756,supplier1
438118,438118,supplier1
440394,440394,supplier1
453867,453867,supplier1
461830,461830,supplier1
534003,534003,supplier1
551443,551443,supplier1
570550,570550,supplier1
575242,575242,supplier1
580479,580479,supplier1
124388,124388,supplier1
124456,124456,supplier1
135352,135352,supplier1
153207,153207,supplier1
244063,244063,supplier1
270178,270178,supplier1
342957,342957,supplier1
386508,386508,supplier1
389776,389776,supplier1
396633,396633,supplier1
460918,460918,supplier1
481687,481687,supplier1
501239,501239,supplier1
511441,511441,supplier1
533356,533356,supplier1
555523,555523,supplier1
569232,569232,supplier1
579951,579951,supplier1
228844,228844,supplier1
366546,366546,supplier1
457387,457387,supplier1
544677,544677,supplier1
577789,577789,supplier1
12005,12005,supplier3
14363,14363,supplier3
320,320,supplier3
4499,4499,supplier3
665,665,supplier3
19471,19471,supplier3
26128,26128,supplier3
27209,27209,supplier3
27574,27574,supplier3
30924,30924,supplier3
31843,31843,supplier3
33552,33552,supplier3
34977,34977,supplier3
35792,35792,supplier3
36102,36102,supplier3
38180,38180,supplier3
39632,39632,supplier3
41878,41878,supplier3
42116,42116,supplier3
42184,42184,supplier3
42547,42547,supplier3
46357,46357,supplier3
48599,48599,supplier3
52465,52465,supplier3
53181,53181,supplier3
105401,105401,supplier4
148476,148476,supplier4
170966,170966,supplier4
199076,199076,supplier4
200206,200206,supplier4
202266,202266,supplier4
203556,203556,supplier4
218586,218586,supplier4
220146,220146,supplier4
262130,262130,supplier3
277135,277135,supplier4
279075,279075,supplier4
41194,41194,supplier4
4974,4974,supplier4
61444,61444,supplier4
66684,66684,supplier4
96259,96259,supplier4
99852,99852,supplier4
428325,428325,supplier4
434075,434075,supplier4
445595,445595,supplier4
489595,489595,supplier4
560605,560605,supplier4
638105,638105,supplier4
661245,661245,supplier4
675935,675935,supplier4
676775,676775,supplier4
718315,718315,supplier4
720585,720585,supplier4
740405,740405,supplier4
741855,741855,supplier4
849425,849425,supplier4
889655,889655,supplier4
891785,891785,supplier4
1033548,1033548,supplier4
1064778,1064778,supplier4
1115318,1115318,supplier4
1275948,1275948,supplier4
1294888,1294888,supplier4
1301218,1301218,supplier4
1315778,1315778,supplier4
1427708,1427708,supplier4
1927475,1927475,supplier4
1976595,1976595,supplier4
2005555,2005555,supplier4
2057005,2057005,supplier4
906685,906685,supplier4
960785,960785,supplier4
195406,195406,supplier1
208399,208399,supplier1
267504,267504,supplier1
390189,390189,supplier1
391221,391221,supplier1
408065,408065,supplier1
460602,460602,supplier1
463182,463182,supplier1
484484,484484,supplier1
510787,510787,supplier1
533425,533425,supplier1
543882,543882,supplier1
551563,551563,supplier1
569734,569734,supplier1
569948,569948,supplier1
584077,584077,supplier1
197312,197312,supplier1
261969,261969,supplier1
272132,272132,supplier1
281311,281311,supplier1
293284,293284,supplier1
309194,309194,supplier1
337605,337605,supplier1
400425,400425,supplier1
464555,464555,supplier1
480922,480922,supplier1
493273,493273,supplier1
550818,550818,supplier1
561421,561421,supplier1
582716,582716,supplier1
590751,590751,supplier1
596026,596026,supplier1
691509,691509,supplier1
142923,142923,supplier1
206390,206390,supplier1
210722,210722,supplier1
212634,212634,supplier1
224617,224617,supplier1
323668,323668,supplier1
333700,333700,supplier1
415377,415377,supplier1
431526,431526,supplier1
449147,449147,supplier1
468696,468696,supplier1
493530,493530,supplier1
500895,500895,supplier1
548670,548670,supplier1
549174,549174,supplier1
553257,553257,supplier1
556694,556694,supplier1
584343,584343,supplier1
597993,597993,supplier1
107672,107672,supplier1
137852,137852,supplier1
141758,141758,supplier1
208282,208282,supplier1
225649,225649,supplier1
341997,341997,supplier1
430938,430938,supplier1
446369,446369,supplier1
449120,449120,supplier1
463431,463431,supplier1
470881,470881,supplier1
547041,547041,supplier1
555808,555808,supplier1
570903,570903,supplier1
571849,571849,supplier1
581060,581060,supplier1
584373,584373,supplier1
597069,597069,supplier1
107068,107068,supplier1
127648,127648,supplier1
127753,127753,supplier1
128978,128978,supplier1
137766,137766,supplier1
198278,198278,supplier1
223401,223401,supplier1
252431,252431,supplier1
308243,308243,supplier1
347166,347166,supplier1
362463,362463,supplier1
441956,441956,supplier1
504974,504974,supplier1
511747,511747,supplier1
535847,535847,supplier1
546576,546576,supplier1
549055,549055,supplier1
553184,553184,supplier1
567960,567960,supplier1
256225,256225,supplier1
273427,273427,supplier1
275045,275045,supplier1
573222,573222,supplier1
10049,10049,supplier3
13168,13168,supplier3
15292,15292,supplier3
1993,1993,supplier3
9643,9643,supplier3
16790,16790,supplier3
19451,19451,supplier3
21878,21878,supplier3
22574,22574,supplier3
25181,25181,supplier3
33896,33896,supplier3
37566,37566,supplier3
38218,38218,supplier3
40667,40667,supplier3
40954,40954,supplier3
43244,43244,supplier3
45385,45385,supplier3
46151,46151,supplier3
50114,50114,supplier3
51807,51807,supplier3
56064,56064,supplier3
106212,106212,supplier4
155654,155654,supplier3
171336,171336,supplier4
193706,193706,supplier4
198846,198846,supplier4
220906,220906,supplier4
232396,232396,supplier4
235696,235696,supplier4
244556,244556,supplier4
260168,260168,supplier3
274315,274315,supplier4
300375,300375,supplier4
309835,309835,supplier4
347215,347215,supplier4
347355,347355,supplier4
83017,83017,supplier4
380835,380835,supplier4
496435,496435,supplier4
586295,586295,supplier4
599295,599295,supplier4
724605,724605,supplier4
737845,737845,supplier4
740895,740895,supplier4
742305,742305,supplier4
744465,744465,supplier4
758345,758345,supplier4
842665,842665,supplier4
1063808,1063808,supplier4
1066038,1066038,supplier4
1381698,1381698,supplier4
1420338,1420338,supplier4
905845,905845,supplier4
909425,909425,supplier4
958715,958715,supplier4
118442,118442,supplier1
153551,153551,supplier1
321814,321814,supplier1
337594,337594,supplier1
362091,362091,supplier1
373487,373487,supplier1
373748,373748,supplier1
425675,425675,supplier1
442351,442351,supplier1
467933,467933,supplier1
495500,495500,supplier1
497057,497057,supplier1
512067,512067,supplier1
527816,527816,supplier1
566267,566267,supplier1
575579,575579,supplier1
586844,586844,supplier1
592055,592055,supplier1
604570,604570,supplier1
192368,192368,supplier1
233220,233220,supplier1
255028,255028,supplier1
265753,265753,supplier1
270764,270764,supplier1
308425,308425,supplier1
311599,311599,supplier1
351960,351960,supplier1
376437,376437,supplier1
393947,393947,supplier1
437185,437185,supplier1
450329,450329,supplier1
481892,481892,supplier1
488151,488151,supplier1
492579,492579,supplier1
504292,504292,supplier1
513863,513863,supplier1
528106,528106,supplier1
573811,573811,supplier1
586999,586999,supplier1
591976,591976,supplier1
109893,109893,supplier1
147260,147260,supplier1
282782,282782,supplier1
353917,353917,supplier1
390498,390498,supplier1
399414,399414,supplier1
444237,444237,supplier1
462298,462298,supplier1
467966,467966,supplier1
475189,475189,supplier1
493301,493301,supplier1
493988,493988,supplier1
552162,552162,supplier1
557189,557189,supplier1
579333,579333,supplier1
119868,119868,supplier1
222344,222344,supplier1
240300,240300,supplier1
252535,252535,supplier1
255056,255056,supplier1
255417,255417,supplier1
355774,355774,supplier1
372782,372782,supplier1
383574,383574,supplier1
401015,401015,supplier1
445974,445974,supplier1
447283,447283,supplier1
448899,448899,supplier1
460601,460601,supplier1
462349,462349,supplier1
469375,469375,supplier1
470145,470145,supplier1
475618,475618,supplier1
476531,476531,supplier1
567852,567852,supplier1
571156,571156,supplier1
589129,589129,supplier1
598584,598584,supplier1
105368,105368,supplier1
108165,108165,supplier1
115767,115767,supplier1
116934,116934,supplier1
124098,124098,supplier1
141655,141655,supplier1
160659,160659,supplier1
186061,186061,supplier1
223918,223918,supplier1
234362,234362,supplier1
259376,259376,supplier1
271179,271179,supplier1
271945,271945,supplier1
340002,340002,supplier1
342058,342058,supplier1
351682,351682,supplier1
354011,354011,supplier1
437807,437807,supplier1
446667,446667,supplier1
458052,458052,supplier1
512069,512069,supplier1
557159,557159,supplier1
235921,235921,supplier1
482135,482135,supplier1
11427,11427,supplier3
14386,14386,supplier3
2502,2502,supplier3
19724,19724,supplier3
25712,25712,supplier3
27176,27176,supplier3
27894,27894,supplier3
29510,29510,supplier3
32037,32037,supplier3
32493,32493,supplier3
36434,36434,supplier3
36518,36518,supplier3
36589,36589,supplier3
43022,43022,supplier3
43516,43516,supplier3
44189,44189,supplier3
49974,49974,supplier3
53330,53330,supplier3
194346,194346,supplier4
199756,199756,supplier4
204216,204216,supplier4
222716,222716,supplier4
242764,242764,supplier3
254426,254426,supplier4
287535,287535,supplier4
354835,354835,supplier4
356175,356175,supplier4
63505,63505,supplier3
76677,76677,supplier3
94081,94081,supplier3
360485,360485,supplier4
370095,370095,supplier4
373715,373715,supplier4
473285,473285,supplier4
490045,490045,supplier4
584365,584365,supplier4
625595,625595,supplier4
650115,650115,supplier4
654805,654805,supplier4
670935,670935,supplier4
683315,683315,supplier4
712745,712745,supplier4
740795,740795,supplier4
748345,748345,supplier4
760385,760385,supplier4
772225,772225,supplier4
772525,772525,supplier4
773475,773475,supplier4
826515,826515,supplier4
1360498,1360498,supplier4
2037035,2037035,supplier4
905075,905075,supplier4
929225,929225,supplier4
938745,938745,supplier4
970615,970615,supplier4
982235,982235,supplier4
203684,203684,supplier1
256957,256957,supplier1
341305,341305,supplier1
357473,357473,supplier1
363163,363163,supplier1
419682,419682,supplier1
441608,441608,supplier1
502340,502340,supplier1
512464,512464,supplier1
553496,553496,supplier1
568173,568173,supplier1
597784,597784,supplier1
600124,600124,supplier1
127749,127749,supplier1
236769,236769,supplier1
256123,256123,supplier1
326306,326306,supplier1
341888,341888,supplier1
377688,377688,supplier1
400820,400820,supplier1
437537,437537,supplier1
456539,456539,supplier1
485156,485156,supplier1
499089,499089,supplier1
502776,502776,supplier1
507556,507556,supplier1
545756,545756,supplier1
600354,600354,supplier1
127317,127317,supplier1
198880,198880,supplier1
253500,253500,supplier1
255854,255854,supplier1
271396,271396,supplier1
275994,275994,supplier1
279936,279936,supplier1
404215,404215,supplier1
408642,408642,supplier1
413143,413143,supplier1
427493,427493,supplier1
454450,454450,supplier1
495473,495473,supplier1
495650,495650,supplier1
507030,507030,supplier1
534982,534982,supplier1
535423,535423,supplier1
537135,537135,supplier1
540042,540042,supplier1
544682,544682,supplier1
545301,545301,supplier1
558400,558400,supplier1
576221,576221,supplier1
579472,579472,supplier1
585526,585526,supplier1
588719,588719,supplier1
134275,134275,supplier1
